match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
r_697,2014-10-18,14/15,La Liga,,A,Levante,Real Madrid,win,2,0,90,9.73,8.0,4.0,4.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_696,2014-10-14,14/15,Euros Qualifier,,A,Denmark,Portugal,win,1,0,90,8.09,6.0,3.0,3.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_695,2014-10-11,14/15,International Friendly,,A,France,Portugal,loss,0,0,76,6.37,4.0,1.0,1.0,No,,Ronaldo,Portugal
r_694,2014-10-05,14/15,La Liga,,H,Real Madrid,Athletic Bilbao,win,3,1,90,10.0,10.0,8.0,3.0,Yes,"3 inside box goal, 1 right foot goal, 1 header goal, 1 other goal",Ronaldo,Real Madrid
r_693,2014-10-01,14/15,Champs League,Group,A,Ludogorets,Real Madrid,win,1,0,90,7.34,6.0,4.0,1.0,No,"1 pen goal, 1 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_692,2014-09-27,14/15,La Liga,,A,Villarreal,Real Madrid,win,1,0,90,7.65,4.0,1.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_691,2014-09-23,14/15,La Liga,,H,Real Madrid,Elche,win,4,0,90,10.0,11.0,9.0,3.0,Yes,"2 pen goal, 2 inside box goal, 3 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_690,2014-09-20,14/15,La Liga,,A,Deportivo La Coruna,Real Madrid,win,3,0,90,10.0,8.0,5.0,0.0,Yes,"2 inside box goal, 1 outside box goal, 2 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_689,2014-09-16,14/15,Champs League,Group,H,Real Madrid,FC Basel,win,1,1,90,8.07,8.0,1.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_688,2014-09-13,14/15,La Liga,,H,Real Madrid,Atletico Madrid,loss,1,0,90,8.4,5.0,1.0,5.0,Yes,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_687,2014-08-25,14/15,La Liga,,H,Real Madrid,Cordoba,win,1,0,90,7.74,3.0,2.0,2.0,No,"1 outside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_686,2014-08-22,14/15,Supercopa de Espana,Final,A,Atletico Madrid,Real Madrid,loss,0,0,45,6.03,3.0,1.0,0.0,No,,Ronaldo,Real Madrid
r_685,2014-08-19,14/15,Supercopa de Espana,Final,H,Real Madrid,Atletico Madrid,draw,0,0,45,6.15,1.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_684,2014-08-12,14/15,UEFA Super Cup,Final,N,Real Madrid,Sevilla,win,2,0,90,8.7,6.0,4.0,0.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_683,2014-06-26,13/14,World Cup,Group,N,Portugal,Ghana,win,1,0,90,7.57,8.0,6.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_682,2014-06-23,13/14,World Cup,Group,N,Portugal,USA,draw,0,1,90,7.9,7.0,1.0,2.0,No,,Ronaldo,Portugal
r_681,2014-06-16,13/14,World Cup,Group,N,Portugal,Germany,loss,0,0,90,6.17,7.0,2.0,1.0,No,,Ronaldo,Portugal
r_680,2014-06-11,13/14,International Friendly,,N,Portugal,Republic of Ireland,win,0,0,65,,,,,,,Ronaldo,Portugal
r_679,2014-05-24,13/14,Champs League,Final,N,Real Madrid,Atletico Madrid,win,1,1,120,8.45,9.0,3.0,3.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_678,2014-05-07,13/14,La Liga,,A,Real Valladolid,Real Madrid,draw,0,0,9,6.45,0.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_677,2014-05-04,13/14,La Liga,,H,Real Madrid,Valencia,draw,1,1,90,9.23,14.0,8.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_676,2014-04-29,13/14,Champs League,SF,A,Bayern Munich,Real Madrid,win,2,0,90,9.11,7.0,2.0,1.0,No,"1 free kick goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_675,2014-04-26,13/14,La Liga,,H,Real Madrid,Osasuna,win,2,0,62,9.8,3.0,2.0,5.0,Yes,"2 outside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_674,2014-04-23,13/14,Champs League,SF,H,Real Madrid,Bayern Munich,win,0,0,73,6.53,5.0,3.0,0.0,No,,Ronaldo,Real Madrid
r_673,2014-04-02,13/14,Champs League,QF,H,Real Madrid,Borussia Dortmund,win,1,0,80,8.45,4.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_672,2014-03-29,13/14,La Liga,,H,Real Madrid,Rayo Vallecano,win,1,1,90,8.62,5.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_671,2014-03-26,13/14,La Liga,,A,Sevilla,Real Madrid,loss,1,0,90,8.56,8.0,5.0,2.0,No,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_670,2014-03-23,13/14,La Liga,,H,Real Madrid,Barcelona,loss,1,0,90,8.06,3.0,2.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_669,2014-03-18,13/14,Champs League,R16,H,Real Madrid,Schalke,win,2,0,90,9.8,6.0,3.0,4.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_668,2014-03-15,13/14,La Liga,,A,Malaga,Real Madrid,win,1,0,90,8.5,10.0,6.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_667,2014-03-09,13/14,La Liga,,H,Real Madrid,Levante,win,1,1,90,9.48,5.0,2.0,2.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_666,2014-03-05,13/14,International Friendly,,H,Portugal,Cameroon,win,2,0,87,,,,,,"2 inside box goal, 2 right foot goal",Ronaldo,Portugal
r_665,2014-03-02,13/14,La Liga,,A,Atletico Madrid,Real Madrid,draw,1,0,90,8.23,7.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_664,2014-02-26,13/14,Champs League,R16,A,Schalke,Real Madrid,win,2,1,90,10.0,10.0,7.0,2.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_663,2014-02-11,13/14,Copa del Rey,SF,A,Atletico Madrid,Real Madrid,win,2,0,75,7.81,5.0,3.0,0.0,No,"2 pen goal, 2 right foot goal",Ronaldo,Real Madrid
r_662,2014-02-05,13/14,Copa del Rey,SF,H,Real Madrid,Atletico Madrid,win,0,0,90,8.1,5.0,3.0,1.0,No,,Ronaldo,Real Madrid
r_661,2014-02-02,13/14,La Liga,,A,Athletic Bilbao,Real Madrid,draw,0,1,75,6.47,3.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_660,2014-01-28,13/14,Copa del Rey,QF,H,Real Madrid,Espanyol,win,0,0,90,6.42,8.0,3.0,1.0,No,,Ronaldo,Real Madrid
r_659,2014-01-25,13/14,La Liga,,H,Real Madrid,Granada,win,1,0,90,8.8,7.0,3.0,4.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_658,2014-01-21,13/14,Copa del Rey,QF,A,Espanyol,Real Madrid,win,0,0,90,6.88,6.0,1.0,3.0,No,,Ronaldo,Real Madrid
r_657,2014-01-18,13/14,La Liga,,A,Real Betis,Real Madrid,win,1,1,90,9.34,10.0,5.0,2.0,Yes,"1 outside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_656,2014-01-15,13/14,Copa del Rey,R16,A,Osasuna,Real Madrid,win,1,0,62,8.23,3.0,3.0,1.0,Yes,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_655,2014-01-12,13/14,La Liga,,A,Espanyol,Real Madrid,win,0,0,90,7.34,11.0,5.0,2.0,No,,Ronaldo,Real Madrid
r_654,2014-01-09,13/14,Copa del Rey,R16,H,Real Madrid,Osasuna,win,0,1,90,7.55,6.0,1.0,3.0,No,,Ronaldo,Real Madrid
r_653,2014-01-06,13/14,La Liga,,H,Real Madrid,Celta Vigo,win,2,0,90,9.47,7.0,3.0,3.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_652,2013-12-22,13/14,La Liga,,A,Valencia,Real Madrid,win,1,0,90,8.31,3.0,1.0,3.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_651,2013-12-14,13/14,La Liga,,A,Osasuna,Real Madrid,draw,0,1,90,6.5,9.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_650,2013-12-10,13/14,Champs League,Group,A,FC Copenhagen,Real Madrid,win,1,0,90,8.03,8.0,5.0,0.0,No,"1 inside box goal, 1 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_649,2013-11-23,13/14,La Liga,,A,Almeria,Real Madrid,win,1,0,54,8.78,8.0,3.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_648,2013-11-19,13/14,World Cup Qualifier,Play-off,A,Sweden,Portugal,win,3,0,90,9.71,12.0,4.0,1.0,Yes,"3 inside box goal, 2 left foot goal, 1 right foot goal",Ronaldo,Portugal
r_647,2013-11-15,13/14,World Cup Qualifier,Play-off,H,Portugal,Sweden,win,1,0,90,7.52,2.0,1.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_646,2013-11-09,13/14,La Liga,,H,Real Madrid,Real Sociedad,win,3,1,90,10.0,8.0,5.0,2.0,Yes,"1 pen goal, 1 free kick goal, 1 inside box goal, 3 right foot goal",Ronaldo,Real Madrid
r_645,2013-11-05,13/14,Champs League,Group,A,Juventus,Real Madrid,draw,1,1,90,7.98,7.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_644,2013-11-02,13/14,La Liga,,A,Rayo Vallecano,Real Madrid,win,2,0,90,8.65,8.0,4.0,0.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_643,2013-10-30,13/14,La Liga,,H,Real Madrid,Sevilla,win,3,0,90,8.52,6.0,4.0,0.0,No,"1 pen goal, 2 inside box goal, 3 right foot goal",Ronaldo,Real Madrid
r_642,2013-10-26,13/14,La Liga,,A,Barcelona,Real Madrid,loss,0,1,90,7.39,1.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_641,2013-10-23,13/14,Champs League,Group,H,Real Madrid,Juventus,win,2,0,90,8.77,4.0,2.0,3.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_640,2013-10-19,13/14,La Liga,,H,Real Madrid,Malaga,win,1,0,90,8.43,11.0,7.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_639,2013-10-11,13/14,World Cup Qualifier,,H,Portugal,Israel,draw,0,0,90,,,,,,,Ronaldo,Portugal
r_638,2013-10-05,13/14,La Liga,,A,Levante,Real Madrid,win,1,0,90,8.19,9.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_637,2013-10-02,13/14,Champs League,Group,H,Real Madrid,FC Copenhagen,win,2,0,90,8.69,7.0,2.0,4.0,No,"2 inside box goal, 2 header goal",Ronaldo,Real Madrid
r_636,2013-09-28,13/14,La Liga,,H,Real Madrid,Atletico Madrid,loss,0,0,90,6.8,5.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_635,2013-09-25,13/14,La Liga,,A,Elche,Real Madrid,win,2,0,90,8.31,7.0,2.0,1.0,Yes,"1 pen goal, 1 free kick goal, 2 right foot goal",Ronaldo,Real Madrid
r_634,2013-09-22,13/14,La Liga,,H,Real Madrid,Getafe,win,2,0,90,8.17,13.0,5.0,2.0,No,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_633,2013-09-17,13/14,Champs League,Group,A,Galatasaray,Real Madrid,win,3,1,90,10.0,9.0,6.0,3.0,Yes,"3 inside box goal, 2 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_632,2013-09-14,13/14,La Liga,,A,Villarreal,Real Madrid,draw,1,0,90,7.72,8.0,2.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_631,2013-09-06,13/14,World Cup Qualifier,,A,Northern Ireland,Portugal,win,3,0,90,,,,,,"1 free kick goal, 2 inside box goal, 1 right foot goal, 2 header goal",Ronaldo,Portugal
r_630,2013-09-01,13/14,La Liga,,H,Real Madrid,Athletic Bilbao,win,1,0,90,8.65,7.0,4.0,0.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_629,2013-08-26,13/14,La Liga,,A,Granada,Real Madrid,win,0,1,90,8.08,9.0,2.0,3.0,No,,Ronaldo,Real Madrid
r_628,2013-08-18,13/14,La Liga,,H,Real Madrid,Real Betis,win,0,0,90,8.15,11.0,4.0,2.0,No,,Ronaldo,Real Madrid
r_627,2013-08-14,13/14,International Friendly,,H,Portugal,Netherlands,draw,1,0,90,7.25,7.0,4.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_626,2013-06-10,12/13,International Friendly,,N,Portugal,Croatia,win,1,0,45,,,,,,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_625,2013-06-07,12/13,World Cup Qualifier,,H,Portugal,Russia,win,0,0,90,,,,,,,Ronaldo,Portugal
r_624,2013-05-17,12/13,Copa del Rey,Final,H,Real Madrid,Atletico Madrid,loss,1,0,115,7.95,4.0,1.0,3.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_623,2013-05-11,12/13,La Liga,,A,Espanyol,Real Madrid,draw,0,0,34,6.44,3.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_622,2013-05-08,12/13,La Liga,,H,Real Madrid,Malaga,win,1,2,90,9.06,9.0,3.0,3.0,Yes,"1 free kick goal, 1 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_621,2013-05-04,12/13,La Liga,,H,Real Madrid,Real Valladolid,win,2,0,90,9.54,7.0,3.0,4.0,Yes,"2 inside box goal, 2 header goal",Ronaldo,Real Madrid
r_620,2013-04-30,12/13,Champs League,SF,H,Real Madrid,Borussia Dortmund,win,0,0,90,7.36,6.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_619,2013-04-24,12/13,Champs League,SF,A,Borussia Dortmund,Real Madrid,loss,1,0,90,7.16,5.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_618,2013-04-20,12/13,La Liga,,H,Real Madrid,Real Betis,win,0,1,90,9.07,7.0,3.0,4.0,Yes,,Ronaldo,Real Madrid
r_617,2013-04-14,12/13,La Liga,,A,Athletic Bilbao,Real Madrid,win,2,1,79,10.0,6.0,3.0,2.0,Yes,"1 free kick goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_616,2013-04-09,12/13,Champs League,QF,A,Galatasaray,Real Madrid,loss,2,0,90,8.89,5.0,3.0,2.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_615,2013-04-06,12/13,La Liga,,H,Real Madrid,Levante,win,1,1,45,8.28,4.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_614,2013-04-03,12/13,Champs League,QF,H,Real Madrid,Galatasaray,win,1,0,90,7.83,7.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_613,2013-03-30,12/13,La Liga,,A,Real Zaragoza,Real Madrid,draw,1,0,90,7.43,5.0,3.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_612,2013-03-22,12/13,World Cup Qualifier,,A,Israel,Portugal,draw,0,1,90,,,,,,,Ronaldo,Portugal
r_611,2013-03-16,12/13,La Liga,,H,Real Madrid,Mallorca,win,1,0,90,8.95,11.0,4.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_610,2013-03-10,12/13,La Liga,,A,Celta Vigo,Real Madrid,win,2,0,90,8.28,7.0,3.0,2.0,No,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_609,2013-03-05,12/13,Champs League,R16,A,Manchester United,Real Madrid,win,1,0,90,8.06,11.0,5.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_608,2013-03-02,12/13,La Liga,,H,Real Madrid,Barcelona,win,0,0,33,6.94,6.0,2.0,0.0,No,,Ronaldo,Real Madrid
